Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-04-15 00:00:00+05:30,177.57990089510633,177.57990089510633,174.0890472775348,174.9730987548828,4149634,0.0,0.0
2015-04-16 00:00:00+05:30,174.97311868034208,175.01844330661518,173.0010132000024,173.93038940429688,2034424,0.0,0.0
2015-04-17 00:00:00+05:30,173.20497571848674,174.6103846938629,171.84490519432006,172.45693969726562,2106426,0.0,0.0
2015-04-20 00:00:00+05:30,173.1143228447587,173.52234125896314,167.99138193420288,168.67141723632812,3400318,0.0,0.0
2015-04-21 00:00:00+05:30,168.67145527648537,171.6862901974537,168.67145527648537,169.73684692382812,1820148,0.0,0.0
2015-04-22 00:00:00+05:30,169.6688263331763,172.68364706674822,169.30614633340642,171.91294860839844,2165103,0.0,0.0
2015-04-23 00:00:00+05:30,173.1823547005886,174.9504440364815,172.68365928909162,174.20240783691406,2812629,0.0,0.0
2015-04-24 00:00:00+05:30,174.0890313538206,174.47438744550254,169.62346358978346,170.5755157470703,2896474,0.0,0.0
2015-04-27 00:00:00+05:30,171.05158839822056,172.27565781685172,168.05944330442438,171.21026611328125,2202533,0.0,0.0
2015-04-28 00:00:00+05:30,170.91552227795532,171.36887910097377,168.1047044411,168.830078125,3455021,0.0,0.0
2015-04-29 00:00:00+05:30,168.19543758314282,170.0315277962015,167.58340290033763,168.1727752685547,2453973,0.0,0.0
2015-04-30 00:00:00+05:30,166.92601609292942,167.92339297158992,162.84580399344793,164.45521545410156,4879254,0.0,0.0
2015-05-04 00:00:00+05:30,165.92864679706534,168.37677160568848,164.61391438459705,167.65139770507812,1970167,0.0,0.0
2015-05-05 00:00:00+05:30,167.2433530644624,167.2433530644624,163.88851486337563,165.2032470703125,2200905,0.0,0.0
2015-05-06 00:00:00+05:30,164.1831966280052,165.02190965016624,159.64962768157207,160.080322265625,3280440,0.0,0.0
2015-05-07 00:00:00+05:30,160.39765367111247,164.16052396046368,159.8082952794008,163.57115173339844,2921296,0.0,0.0
2015-05-08 00:00:00+05:30,164.25119930601133,165.90596305899433,162.48311016340352,164.8859100341797,2285680,0.0,0.0
