Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-04-15 00:00:00+05:30,363.80775286022106,363.80775286022106,350.2398782954392,355.3759765625,3883730,0.0,0.0
2015-04-16 00:00:00+05:30,356.2319164418738,362.052859569578,354.77668790638006,357.8155517578125,3429760,0.0,0.0
2015-04-17 00:00:00+05:30,359.4848782864059,363.5509391719312,345.74578498999057,347.5006103515625,6165372,0.0,0.0
2015-04-20 00:00:00+05:30,345.66013914233264,348.91300503527833,341.33726492276855,344.3761291503906,3642501,0.0,0.0
2015-04-21 00:00:00+05:30,340.39561626984596,350.92465416572094,337.271157339718,340.9520263671875,4315761,0.0,0.0
2015-04-22 00:00:00+05:30,339.8392563117591,343.52012588229724,334.87434764251736,341.8937072753906,4659581,0.0,0.0
2015-04-23 00:00:00+05:30,343.94815967750094,344.8897613004684,339.83925773305344,342.2789001464844,6374398,0.0,0.0
2015-04-24 00:00:00+05:30,342.40725681244805,345.1465243742675,338.0843828003995,341.6796569824219,8213565,0.0,0.0
2015-04-27 00:00:00+05:30,341.5084844310163,345.57457439808445,328.83942821649964,334.7031555175781,16825758,0.0,0.0
2015-04-28 00:00:00+05:30,332.99115218395974,350.5395242179065,328.19743273954947,343.04937744140625,5756976,0.0,0.0
2015-04-29 00:00:00+05:30,337.2711809459041,344.5473246456906,328.6254033765736,331.5786437988281,12480808,0.0,0.0
2015-04-30 00:00:00+05:30,331.6643007527059,332.1350870798262,318.2676152311506,326.22857666015625,9124401,0.0,0.0
2015-05-04 00:00:00+05:30,319.8083865364241,337.3567541447636,319.8083865364241,336.32952880859375,5025010,0.0,0.0
2015-05-05 00:00:00+05:30,335.559148442037,335.559148442037,327.4269688426174,331.3218688964844,2710648,0.0,0.0
2015-05-06 00:00:00+05:30,336.67195439444953,346.68736569984077,330.42303618010544,334.018310546875,15076384,0.0,0.0
2015-05-07 00:00:00+05:30,333.76147335017555,342.8352534946866,329.866602723526,336.9715270996094,8782001,0.0,0.0
2015-05-08 00:00:00+05:30,339.83921161337497,342.40726048727623,337.3567576052664,340.6524353027344,6371723,0.0,0.0
2015-05-11 00:00:00+05:30,339.83926647124036,344.7613633562349,337.8704103258007,339.1544494628906,4799566,0.0,0.0
2015-05-12 00:00:00+05:30,339.41122810336395,341.85087032806376,332.94827912286905,335.1739196777344,6930590,0.0,0.0
2015-05-13 00:00:00+05:30,338.98324028193,342.40729614176416,325.8861519797975,327.46978759765625,6440531,0.0,0.0
2015-05-14 00:00:00+05:30,326.9989198540811,335.73032031680526,326.0572894261635,330.4230041503906,5484794,0.0,0.0
2015-05-15 00:00:00+05:30,332.13499793471544,338.1271306107867,331.278991403446,335.55908203125,4322623,0.0,0.0
2015-05-18 00:00:00+05:30,337.27121757595364,342.2361263994087,335.5591750530835,340.2244873046875,4866514,0.0,0.0
2015-05-19 00:00:00+05:30,341.46572287589026,346.6874164663963,338.21282750987837,340.6952819824219,6042689,0.0,0.0
2015-05-20 00:00:00+05:30,340.0532197644357,345.70294478634554,339.7108113089948,342.8780822753906,5645720,0.0,0.0
2015-05-21 00:00:00+05:30,343.26330806837905,344.7185367805093,336.8431711669575,339.368408203125,2829064,0.0,0.0
2015-05-22 00:00:00+05:30,338.55525479920004,341.29452305482016,334.4035694653624,338.0416564941406,3589617,0.0,0.0
2015-05-25 00:00:00+05:30,338.0416245564338,350.1114879352426,335.8159838018873,342.32171630859375,5979086,0.0,0.0
2015-05-26 00:00:00+05:30,344.1193093031476,348.3565885767138,340.86644346932457,342.8780822753906,6978361,0.0,0.0
2015-05-27 00:00:00+05:30,342.5356932214097,353.6211422316828,342.5356932214097,349.8974609375,5615442,0.0,0.0
2015-05-28 00:00:00+05:30,352.6795805269084,353.3215856729016,342.36457031069625,344.97540283203125,8018965,0.0,0.0
2015-05-29 00:00:00+05:30,344.7613430671667,372.36793651120274,344.37615163872357,364.3213806152344,75197864,0.0,0.0
2015-06-01 00:00:00+05:30,356.0607468927977,360.3408378833214,351.1386509494146,356.6171569824219,4727277,0.0,0.0
2015-06-02 00:00:00+05:30,359.827289226499,363.37975190397765,353.3215279966255,357.9012451171875,4759119,0.0,0.0
2015-06-03 00:00:00+05:30,357.94400399892663,362.0956884938606,350.2826400070918,360.1268615722656,4054895,0.0,0.0
