Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-04-15 00:00:00+05:30,1135.5928733270025,1160.916655256637,1116.2150100819017,1124.0645751953125,2913934,0.0,0.0
2015-04-16 00:00:00+05:30,1123.7224177490732,1123.7438269845713,1099.9386369460926,1104.8365478515625,3217570,0.0,0.0
2015-04-17 00:00:00+05:30,1093.8428885778892,1095.083370934911,1056.5843461754805,1058.6590576171875,9668742,0.0,0.0
2015-04-20 00:00:00+05:30,1060.883631322043,1062.5304717072374,1037.270912427241,1038.9605712890625,2890722,0.0,0.0
2015-04-21 00:00:00+05:30,1038.9602619928298,1048.8844331321468,1027.0683213500345,1038.211669921875,2546032,0.0,0.0
2015-04-22 00:00:00+05:30,1040.1150684763952,1057.867392285472,1029.870073574836,1045.9327392578125,4186812,0.0,0.0
2015-04-23 00:00:00+05:30,1057.4396881994608,1060.77629062695,1040.200662686825,1051.130126953125,4342990,0.0,0.0
2015-04-24 00:00:00+05:30,1050.2962550029356,1075.4061550797514,1046.981061008557,1066.4444580078125,3625158,0.0,0.0
2015-04-27 00:00:00+05:30,1069.2035137033474,1077.9727363602462,1063.4286597585603,1069.5029296875,2733052,0.0,0.0
2015-04-28 00:00:00+05:30,1073.6948232402303,1073.6948232402303,1050.2104642988445,1067.2783203125,3088298,0.0,0.0
2015-04-29 00:00:00+05:30,1062.5734551330631,1067.278893138886,1048.4785503572318,1063.985107421875,2019620,0.0,0.0
2015-04-30 00:00:00+05:30,1060.8617806499947,1065.1394491203575,1038.2329562158811,1053.88916015625,3738054,0.0,0.0
2015-05-04 00:00:00+05:30,1065.5671558628626,1071.4703589060396,1051.1086163615334,1061.5247802734375,1890630,0.0,0.0
2015-05-05 00:00:00+05:30,1069.8454279182795,1085.0097494621248,1069.417660853938,1077.0533447265625,3255070,0.0,0.0
2015-05-06 00:00:00+05:30,1075.8339232700341,1075.8339232700341,1050.5101396809157,1053.6114501953125,3394406,0.0,0.0
2015-05-07 00:00:00+05:30,1054.4032794016423,1092.4104350897198,1049.6123078763749,1088.7744140625,3205028,0.0,0.0
2015-05-08 00:00:00+05:30,1095.0833415768127,1107.060815625309,1076.3899476096094,1081.073974609375,3003664,0.0,0.0
2015-05-11 00:00:00+05:30,1084.3893296505923,1096.3882147178101,1080.1116597111422,1093.3724365234375,2573082,0.0,0.0
2015-05-12 00:00:00+05:30,1095.0837010748612,1097.2225364285232,1074.97864875044,1079.2135009765625,2467386,0.0,0.0
2015-05-13 00:00:00+05:30,1089.5223594347242,1089.5223594347242,1061.0544496507764,1076.0048828125,1863774,0.0,0.0
2015-05-14 00:00:00+05:30,1077.9729680622936,1077.9729680622936,1063.0011212836507,1069.0968017578125,1309050,0.0,0.0
2015-05-15 00:00:00+05:30,1075.8335895960108,1083.276690747938,1069.8448539083988,1074.1866455078125,1461454,0.0,0.0
2015-05-18 00:00:00+05:30,1075.4491940722003,1080.2187549583196,1068.177154141781,1078.14404296875,4507752,0.0,0.0
2015-05-19 00:00:00+05:30,1077.7159932137718,1082.2503645786119,1068.0271137397822,1074.8499755859375,1957722,0.0,0.0
2015-05-20 00:00:00+05:30,1077.972866644637,1099.3183986981207,1076.6467471377375,1093.8216552734375,1897814,0.0,0.0
2015-05-21 00:00:00+05:30,1093.8003419783922,1103.6389840845725,1090.0145618286274,1093.15869140625,1579578,0.0,0.0
2015-05-22 00:00:00+05:30,1090.8056207274922,1124.4922648970178,1086.2071264440333,1119.8509521484375,2691632,0.0,0.0
2015-05-25 00:00:00+05:30,1120.749521105164,1127.9787415091646,1106.0770923654675,1112.6219482421875,982978,0.0,0.0
2015-05-26 00:00:00+05:30,1114.33303574353,1122.139783498739,1107.4459452648136,1115.97998046875,1961740,0.0,0.0
2015-05-27 00:00:00+05:30,1115.6163406043877,1126.3746389246685,1108.7720685761399,1118.7176513671875,1620690,0.0,0.0
2015-05-28 00:00:00+05:30,1113.862154090946,1122.0325433979958,1104.6010427714355,1116.2576904296875,2763608,0.0,0.0
2015-05-29 00:00:00+05:30,1119.466482503536,1132.983964417946,1111.0180824158615,1116.6004638671875,4423532,0.0,0.0
2015-06-01 00:00:00+05:30,1116.2366222448625,1132.3421131050607,1115.7661411870847,1119.787109375,882264,0.0,0.0
2015-06-02 00:00:00+05:30,1119.0380890941,1125.0268250449094,1108.1300343265543,1112.1510009765625,3935820,0.0,0.0
2015-06-03 00:00:00+05:30,1113.9046522774959,1123.144456144218,1108.1298009696056,1116.856201171875,1804684,0.0,0.0
2015-06-04 00:00:00+05:30,1119.5088546546272,1121.947105225833,1107.2746788969507,1114.61083984375,4131468,0.0,0.0
2015-06-05 00:00:00+05:30,1119.0793057737878,1126.4189462823351,1109.580947468609,1112.106689453125,2308534,12.0,0.0
2015-06-08 00:00:00+05:30,1118.2160111051805,1118.2160111051805,1105.9760369292676,1112.797607421875,1570320,0.0,0.0
2015-06-09 00:00:00+05:30,1116.0573305664093,1118.21604880735,1101.3780465280117,1105.97607421875,2578914,0.0,0.0
2015-06-10 00:00:00+05:30,1107.8542079395668,1126.8509285745397,1106.904392989051,1122.8572998046875,2763350,0.0,0.0
2015-06-11 00:00:00+05:30,1124.9081913341615,1128.146269029424,1103.860686314956,1110.142578125,1847336,0.0,0.0
2015-06-12 00:00:00+05:30,1110.4014738516012,1117.7627243150187,1069.342715145405,1081.86328125,2571456,0.0,0.0
2015-06-15 00:00:00+05:30,1081.6475124749568,1088.1883873661782,1071.1561194858193,1081.431640625,2525176,0.0,0.0
2015-06-16 00:00:00+05:30,1079.3589938218427,1087.6916663353777,1076.9627957743278,1084.5399169921875,1267396,0.0,0.0
2015-06-17 00:00:00+05:30,1088.4257940907248,1091.9444628452895,1080.1363366925689,1085.3172607421875,1975720,0.0,0.0
2015-06-18 00:00:00+05:30,1085.8354876950252,1099.3490876092062,1082.8132815662518,1092.333251953125,2165046,0.0,0.0
2015-06-19 00:00:00+05:30,1094.4703052018697,1103.1051794046457,1091.0595720542447,1100.752197265625,1999610,0.0,0.0
2015-06-22 00:00:00+05:30,1099.6510554053668,1122.5334684153725,1099.6510554053668,1118.8636474609375,1102002,0.0,0.0
2015-06-23 00:00:00+05:30,1122.5336307349005,1125.987580367931,1108.3724161582402,1111.5673828125,898318,0.0,0.0
2015-06-24 00:00:00+05:30,1113.8988306269341,1117.3095639535893,1104.767492840664,1109.7109375,1170246,0.0,0.0
2015-06-25 00:00:00+05:30,1106.1273354204964,1110.8765160175399,1098.420668380097,1100.9464111328125,1930992,0.0,0.0
2015-06-26 00:00:00+05:30,1101.033446051716,1120.9584934175641,1101.033446051716,1119.42578125,1290102,0.0,0.0
