Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-04-15 00:00:00+05:30,1864.6281723372356,1868.8180586887147,1813.049731328882,1823.7049560546875,726309,0.0,0.0
2015-04-16 00:00:00+05:30,1817.6732287829798,1820.4183393294345,1743.1227987309228,1755.4757080078125,1443068,0.0,0.0
2015-04-17 00:00:00+05:30,1755.2582848863565,1762.6266067400436,1721.269896397475,1741.316162109375,1198446,0.0,0.0
2015-04-20 00:00:00+05:30,1741.6777996831709,1753.4889162781699,1662.1427951909106,1673.3038330078125,1710612,0.0,0.0
2015-04-21 00:00:00+05:30,1673.050927076055,1695.264362312492,1656.7971939762226,1682.5142822265625,901340,0.0,0.0
2015-04-22 00:00:00+05:30,1690.3885417040315,1748.9019912245556,1690.3885417040315,1740.522216796875,840590,0.0,0.0
2015-04-23 00:00:00+05:30,1742.9054866884683,1753.3079796733687,1704.1132864868212,1726.9046630859375,1012419,0.0,0.0
2015-04-24 00:00:00+05:30,1719.6089731559457,1732.2146121031192,1679.913776429327,1699.635009765625,1960963,0.0,0.0
2015-04-27 00:00:00+05:30,1704.8363783650734,1707.0396979404875,1658.3146426537246,1673.773681640625,2307119,0.0,0.0
2015-04-28 00:00:00+05:30,1667.9941362927668,1712.023656068435,1661.4926433405647,1701.621337890625,711394,0.0,0.0
2015-04-29 00:00:00+05:30,1702.1636219281188,1726.5080728710486,1690.460966497843,1713.577392578125,295438,0.0,0.0
2015-04-30 00:00:00+05:30,1704.9086505496177,1707.003506016349,1679.5527513702968,1682.3699951171875,1052575,0.0,0.0
2015-05-04 00:00:00+05:30,1690.388847231859,1733.587708600655,1683.1649632693295,1726.1832275390625,1647793,0.0,0.0
2015-05-05 00:00:00+05:30,1726.1829976728584,1726.8692312850458,1691.0027227329733,1702.9942626953125,775073,0.0,0.0
2015-05-06 00:00:00+05:30,1699.7794394944913,1701.8383164161423,1667.6331645019266,1680.5638427734375,1488751,0.0,0.0
2015-05-07 00:00:00+05:30,1683.2370553274216,1713.7939394521552,1665.3939231522654,1700.8994140625,1397408,0.0,0.0
2015-05-08 00:00:00+05:30,1667.9941695525488,1672.1840559225932,1626.3124102895977,1661.962158203125,1079192,0.0,0.0
2015-05-11 00:00:00+05:30,1668.7166819852941,1737.0906521105298,1668.7166819852941,1722.35400390625,887873,0.0,0.0
2015-05-12 00:00:00+05:30,1732.2869582931694,1803.87570171915,1723.004199084364,1781.6982421875,2015463,0.0,0.0
2015-05-13 00:00:00+05:30,1796.4352412139542,1827.6423801797303,1791.8118503229653,1808.6796875,885648,0.0,0.0
2015-05-14 00:00:00+05:30,1805.9705010775863,1841.367522898707,1793.0758011541695,1833.06005859375,512485,0.0,0.0
2015-05-15 00:00:00+05:30,1833.38499528839,1846.0629427684835,1819.334580850098,1827.42529296875,309635,0.0,0.0
