Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-04-15 00:00:00+05:30,392.8811753766957,400.0761135232482,384.45553667092173,389.42572021484375,947070,0.0,0.0
2015-04-16 00:00:00+05:30,389.4257491338276,395.2479587965745,375.5092226209801,384.5975646972656,884632,0.0,0.0
2015-04-17 00:00:00+05:30,381.52082827668266,386.2070137784351,372.29048565708547,373.9945373535156,603542,0.0,0.0
2015-04-20 00:00:00+05:30,374.893835920753,382.27809689004874,371.154353021188,373.8998107910156,934634,0.0,0.0
2015-04-21 00:00:00+05:30,379.62735885902146,380.00603373802915,368.03026373178204,371.3437194824219,657263,0.0,0.0
2015-04-22 00:00:00+05:30,372.4324194061511,376.3139019084465,368.4562898526866,374.988525390625,517359,0.0,0.0
2015-04-23 00:00:00+05:30,376.88191793569376,383.0828019447926,371.1070323178457,381.94677734375,743194,0.0,0.0
2015-04-24 00:00:00+05:30,383.4141542980799,383.8875051058553,369.21363006481766,374.7991638183594,738949,0.0,0.0
2015-04-27 00:00:00+05:30,377.4499798307694,377.4499798307694,362.5867515652793,365.90020751953125,947654,0.0,0.0
2015-04-28 00:00:00+05:30,365.4268481825741,369.7343292666512,361.64004146565617,365.56884765625,612828,0.0,0.0
2015-04-29 00:00:00+05:30,367.2255805552873,367.8882832961165,359.7466429665595,361.498046875,866439,0.0,0.0
2015-04-30 00:00:00+05:30,360.12532159617143,366.2315591293625,359.6993231649759,362.39739990234375,2267714,0.0,0.0
2015-05-04 00:00:00+05:30,364.2907695921886,373.23711140290396,361.8766920323654,364.716796875,462963,0.0,0.0
2015-05-05 00:00:00+05:30,365.52151374036686,367.98294381461665,359.98330329606523,363.912109375,593407,0.0,0.0
2015-05-06 00:00:00+05:30,362.25536685583387,365.4268230412654,348.38619398752763,362.96539306640625,1719756,0.0,0.0
2015-05-07 00:00:00+05:30,363.43871915926655,365.2374463255267,345.78274103519794,349.8535461425781,1729099,0.0,0.0
2015-05-08 00:00:00+05:30,321.8785450468703,338.6351749777852,316.5296867676818,334.7536926269531,5691342,0.0,0.0
2015-05-11 00:00:00+05:30,333.2389949328285,351.6050019435316,327.7481366863752,348.05487060546875,1343524,0.0,0.0
2015-05-12 00:00:00+05:30,349.7589280902723,349.7589280902723,337.0257796347347,343.416015625,901977,0.0,0.0
2015-05-13 00:00:00+05:30,342.8953450830666,349.3329046696132,338.87186311871466,347.81817626953125,837838,0.0,0.0
2015-05-14 00:00:00+05:30,344.17333362178624,346.4927639532988,340.90723064045596,343.5579833984375,527009,0.0,0.0
2015-05-15 00:00:00+05:30,343.7473887394229,351.2263262974677,343.7473887394229,348.3388977050781,557137,0.0,0.0
2015-05-18 00:00:00+05:30,348.1495147805796,359.6519334879842,345.5934088940274,358.563232421875,796620,0.0,0.0
2015-05-19 00:00:00+05:30,358.5632374210567,361.54534173625143,353.6877298719554,359.3205871582031,711652,0.0,0.0
2015-05-20 00:00:00+05:30,360.6933152507654,363.34406821587714,355.01310556177697,356.101806640625,476821,0.0,0.0
2015-05-21 00:00:00+05:30,352.740998385162,360.69328551596783,352.740998385162,355.95977783203125,351909,0.0,0.0
2015-05-22 00:00:00+05:30,354.20843693071424,358.27927159434824,349.33292893115737,350.7056579589844,438670,0.0,0.0
